id,id_2,city number,city,region,percentage,longitude,latitude
326,6,41,Changchun,Mainland of China,0.821052632,125.3230761,43.90433454
327,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
328,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
329,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
330,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
331,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
332,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
333,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
334,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
335,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
336,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
337,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
338,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
339,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
340,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
341,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
342,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
343,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
344,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
345,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
346,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
347,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
348,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
349,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
350,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
351,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
352,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
353,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
354,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
355,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
356,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
357,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
358,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
359,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
360,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
361,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
362,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
363,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
364,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
365,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
366,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
367,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
368,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
369,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
370,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
371,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
372,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
373,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
374,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
375,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
376,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
377,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
378,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
379,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
380,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
381,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
382,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
383,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
384,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
385,7,113,Changsha,Mainland of China,0.928947368,112.939331,28.18304668
